"POSITION","LONGITUDE","LATITUDE","ALTITUDE","COMMENT"
"2094","8.552925","47.377305","527",
"2095","8.552925","47.377305","527",
"2096","8.552925","47.377305","527",
"2097","8.552925","47.377305","527",
"2098","8.552925","47.377305","527",
"2099","8.552925","47.377305","527",
"2100","8.552925","47.377305","527",
"2101","8.552925","47.377305","527",
"2102","8.552925","47.377305","527",
"2103","8.552925","47.377305","527",
"2104","8.552925","47.377305","527",
"2105","8.552925","47.377305","527",
"2106","8.552925","47.377305","527",
"2107","8.552925","47.377305","527",
"2108","8.552925","47.377305","527",
"2109","8.552925","47.377305","527",
"2110","8.552925","47.377305","527",
"2111","8.552925","47.377305","527",
"2112","8.552925","47.377305","527",
"2113","8.552925","47.377305","527",
"2114","8.552925","47.377305","527",
"2115","8.552925","47.377305","527",
"2116","8.552925","47.377305","527",
"2117","8.552925","47.377305","527",
"2118","8.552925","47.377305","527",
"2119","8.552925","47.377305","527",
"2120","8.552925","47.377305","527",
"2121","8.552925","47.377305","527",
"2122","8.552925","47.377305","527",
"2123","8.552925","47.377305","527",
"2124","8.552925","47.377305","527",
"2125","8.552925","47.377305","527",
"2126","8.552925","47.377305","527",
"2127","8.552925","47.377305","527",
"2128","8.552925","47.377305","527",
"2129","8.552925","47.377305","527",
"2130","8.552925","47.377305","527",
"2131","8.552925","47.377305","527",
"2132","8.552925","47.377305","527",
"2133","8.552925","47.377305","527",
"2134","8.552925","47.377305","527",
"2135","8.552925","47.377305","527",
"2136","8.552925","47.377305","527",
"2137","8.552925","47.377305","527",
"2138","8.552925","47.377305","527",
"2139","8.552925","47.377305","527",
"2140","8.552925","47.377305","527",
"2141","8.552925","47.377305","527",
"2142","8.552925","47.377305","527",
"2143","8.552925","47.377305","527",
"2144","8.552925","47.377305","527",
"2145","8.552925","47.377305","527",
"2146","8.552925","47.377305","527",
"2147","8.552925","47.377305","527",
"2148","8.552925","47.377305","527",
"2149","8.552925","47.377305","527",
"2150","8.552925","47.377305","527",
"2151","8.552925","47.377305","527",
"2152","8.552925","47.377305","527",
"2153","8.552925","47.377305","527",
"2154","8.552925","47.377305","527",
"2155","8.552925","47.377305","527",
"2156","8.552925","47.377305","527",
"2157","8.552925","47.377305","527",
"2158","8.552925","47.377305","527",
"2159","8.552925","47.377305","527",
"2160","8.552925","47.377305","527",
"2161","8.552925","47.377305","527",
"2162","8.552925","47.377305","527",
"2163","8.552925","47.377305","527",
"2164","8.552925","47.377305","527",
"2165","8.552925","47.377305","527",
"2166","8.552925","47.377305","527",
"2167","8.552925","47.377305","527",
"2168","8.552925","47.377305","527",
"2169","8.552925","47.377305","527",
"2170","8.552925","47.377305","527",
"2171","8.552925","47.377305","527",
"2172","8.552925","47.377305","527",
"2173","8.552925","47.377305","527",
"2174","8.552925","47.377305","527",
"2175","8.552925","47.377305","527",
"2176","8.552925","47.377305","527",
"2177","8.552925","47.377305","527",
"2178","8.552925","47.377305","527",
"2179","8.552925","47.377305","527",
"2180","8.552925","47.377305","527",
"2181","8.552925","47.377305","527",
"2182","8.552925","47.377305","527",
"2183","8.552925","47.377305","527",
"2184","8.552925","47.377305","527",
"2185","8.552925","47.377305","527",
"2186","8.552925","47.377305","527",
"2187","8.552925","47.377305","527",
"2188","8.552925","47.377305","527",
"2189","8.552925","47.377305","527",
"2190","8.552925","47.377305","527",
"2191","8.552925","47.377305","527",
"2192","8.552925","47.377305","527",
"2193","8.552925","47.377305","527",
"2194","8.552925","47.377305","527",
"2195","8.552925","47.377305","527",
"2196","8.552925","47.377305","527",
"2197","8.552925","47.377305","527",
"2198","8.552925","47.377305","527",
"2199","8.552925","47.377305","527",
"2200","8.552925","47.377305","527",
"2201","8.552925","47.377305","527",
"2202","8.552925","47.377305","527",
"2203","8.552925","47.377305","527",
"2204","8.552925","47.377305","527",
"2205","8.552925","47.377305","527",
"2206","8.552925","47.377305","527",
"2207","8.552925","47.377305","527",
"2208","8.552925","47.377305","527",
"2209","8.552925","47.377305","527",
"2210","8.552925","47.377305","527",
"2211","8.552925","47.377305","527",
"2212","8.552925","47.377305","527",
"2213","8.552925","47.377305","527",
"2214","8.552925","47.377305","527",
"2215","8.552925","47.377305","527",
"2216","8.552925","47.377305","527",
"2217","8.552925","47.377305","527",
"2218","8.552925","47.377305","527",
"2219","8.552925","47.377305","527",
"2220","8.552925","47.377305","527",
"2221","8.552925","47.377305","527",
"2222","8.552925","47.377305","527",
"2223","8.552925","47.377305","527",
"2224","8.552925","47.377305","527",
"2225","8.552925","47.377305","527",
"2226","8.552925","47.377305","527",
"2227","8.552925","47.377305","527",
"2228","8.552925","47.377305","527",
"2229","8.552925","47.377305","527",
"2230","8.552925","47.377305","527",
"2231","8.552925","47.377305","527",
"2232","8.552925","47.377305","527",
"2233","8.552925","47.377305","527",
"2234","8.552925","47.377305","527",
"2235","8.552925","47.377305","527",
"2236","8.552925","47.377305","527",
"2237","8.552925","47.377305","527",
"2238","8.552925","47.377305","527",
"2239","8.552925","47.377305","527",
"2240","8.552925","47.377305","527",
"2241","8.552925","47.377305","527",
"2242","8.552925","47.377305","527",
"2243","8.552925","47.377305","527",
"2244","8.552925","47.377305","527",
"2245","8.552925","47.377305","527",
"2246","8.552925","47.377305","527",
"2247","8.552925","47.377305","527",
"2248","8.552925","47.377305","527",
"2249","8.552925","47.377305","527",
"2250","8.552925","47.377305","527",
"2251","8.552925","47.377305","527",
"2252","8.552925","47.377305","527",
"2253","8.552925","47.377305","527",
"2254","8.552925","47.377305","527",
"2255","8.552925","47.377305","527",
"2256","8.552925","47.377305","527",
"2257","8.552925","47.377305","527",
"2258","8.552925","47.377305","527",
"2259","8.552925","47.377305","527",
"2260","8.552925","47.377305","527",
"2261","8.552925","47.377305","527",
"2262","8.552925","47.377305","527",
"2263","8.552925","47.377305","527",
"2264","8.552925","47.377305","527",
"2265","8.552925","47.377305","527",
"2266","8.552925","47.377305","527",
"2267","8.552925","47.377305","527",
"2268","8.552925","47.377305","527",
"2269","8.552925","47.377305","527",
"2270","8.552925","47.377305","527",
"2271","8.552925","47.377305","527",
"2272","8.552925","47.377305","527",
"2273","8.552925","47.377305","527",
"2274","8.552925","47.377305","527",
"2275","8.552925","47.377305","527",
"2276","8.552925","47.377305","527",
"2277","8.552925","47.377305","527",
"2278","8.552925","47.377305","527",
"2279","8.552925","47.377305","527",
"2280","8.552925","47.377305","527",
"2281","8.552925","47.377305","527",
"2282","8.552925","47.377305","527",
"2283","8.552925","47.377305","527",
"2284","8.552925","47.377305","527",
"2285","8.552925","47.377305","527",
"2286","8.552925","47.377305","527",
"2287","8.552925","47.377305","527",
"2288","8.552925","47.377305","527",
"2289","8.552925","47.377305","527",
"2290","8.552925","47.377305","527",
"2291","8.552925","47.377305","527",
"2292","8.552925","47.377305","527",
"2293","8.552925","47.377305","527",
"2294","8.552925","47.377305","527",
"2295","8.552925","47.377305","527",
"2296","8.552925","47.377305","527",
"2297","8.552925","47.377305","527",
"2298","8.552925","47.377305","527",
"2299","8.552925","47.377305","527",
"2300","8.552925","47.377305","527",
"2301","8.552925","47.377305","527",
"2302","8.552925","47.377305","527",
"2303","8.552925","47.377305","527",
"2304","8.552925","47.377305","527",
"2305","8.552925","47.377305","527",
"2306","8.552925","47.377305","527",
"2307","8.552925","47.377305","527",
"2308","8.552925","47.377305","527",
"2309","8.552925","47.377305","527",
"2310","8.552925","47.377305","527",
"2311","8.552925","47.377305","527",
"2312","8.552925","47.377305","527",
"2313","8.552925","47.377305","527",
"2314","8.552925","47.377305","527",
"2315","8.552925","47.377305","527",
"2316","8.552925","47.377305","527",
"2317","8.552925","47.377305","527",
"2318","8.552925","47.377305","527",
"2319","8.552925","47.377305","527",
"2320","8.552925","47.377305","527",
"2321","8.552925","47.377305","527",
"2322","8.552925","47.377305","527",
"2323","8.552925","47.377305","527",
"2324","8.552925","47.377305","527",
"2325","8.552925","47.377305","527",
"2326","8.552925","47.377305","527",
"2327","8.552925","47.377305","527",
"2328","8.552925","47.377305","527",
"2329","8.552925","47.377305","527",
"2330","8.552925","47.377305","527",
"2331","8.552925","47.377305","527",
"2332","8.552925","47.377305","527",
"2333","8.552925","47.377305","527",
"2334","8.552925","47.377305","527",
"2335","8.552925","47.377305","527",
"2336","8.552925","47.377305","527",
"2337","8.552925","47.377305","527",
"2338","8.552925","47.377305","527",
"2339","8.552925","47.377305","527",
"2340","8.552925","47.377305","527",
"2341","8.552925","47.377305","527",
"2342","8.552925","47.377305","527",
"2343","8.552925","47.377305","527",
"2344","8.552925","47.377305","527",
"2345","8.552925","47.377305","527",
"2346","8.552925","47.377305","527",
"2347","8.552925","47.377305","527",
"2348","8.552925","47.377305","527",
"2349","8.552925","47.377305","527",
"2350","8.552925","47.377305","527",
"2351","8.552925","47.377305","527",
"2352","8.552925","47.377305","527",
"2353","8.552925","47.377305","527",
"2354","8.552925","47.377305","527",
"2355","8.552925","47.377305","527",
"2356","8.552925","47.377305","527",
"2357","8.552925","47.377305","527",
"2358","8.552925","47.377305","527",
"2359","8.552925","47.377305","527",
"2360","8.552925","47.377305","527",
"2361","8.552925","47.377305","527",
"2362","8.552925","47.377305","527",
"2363","8.552925","47.377305","527",
"2364","8.552925","47.377305","527",
"2365","8.552925","47.377305","527",
"2366","8.552925","47.377305","527",
"2367","8.552925","47.377305","527",
"2368","8.552925","47.377305","527",
"2369","8.552925","47.377305","527",
"2370","8.552925","47.377305","527",
"2371","8.552925","47.377305","527",
"2372","8.552925","47.377305","527",
"2373","8.552925","47.377305","527",
"2374","8.552925","47.377305","527",
"2375","8.552925","47.377305","527",
"2376","8.552925","47.377305","527",
"2377","8.552925","47.377305","527",
"2378","8.552925","47.377305","527",
"2379","8.552925","47.377305","527",
"2380","8.552925","47.377305","527",
"2381","8.552925","47.377305","527",
"2382","8.552925","47.377305","527",
"2383","8.552925","47.377305","527",
"2384","8.552925","47.377305","527",
"2385","8.552925","47.377305","527",
"2386","8.552925","47.377305","527",
"2387","8.552925","47.377305","527",
"2388","8.552925","47.377305","527",
"2389","8.552925","47.377305","527",
"2390","8.552925","47.377305","527",
"2391","8.552925","47.377305","527",
"2392","8.552925","47.377305","527",
"2393","8.552925","47.377305","527",
"2394","8.552925","47.377305","527",
"2395","8.552925","47.377305","527",
"2396","8.552925","47.377305","527",
"2397","8.552925","47.377305","527",
"2398","8.552925","47.377305","527",
"2399","8.552925","47.377305","527",
"2400","8.552925","47.377305","527",
"2401","8.552925","47.377305","527",
"2402","8.552925","47.377305","527",
"2403","8.552925","47.377305","527",
"2404","8.552925","47.377305","527",
"2405","8.552925","47.377305","527",
"2406","8.552925","47.377305","527",
"2407","8.552925","47.377305","527",
"2408","8.552925","47.377305","527",
"2409","8.552925","47.377305","527",
"2410","8.552925","47.377305","527",
"2411","8.552925","47.377305","527",
"2412","8.552925","47.377305","527",
"2413","8.552925","47.377305","527",
"2414","8.552925","47.377305","527",
"2415","8.552925","47.377305","527",
"2416","8.552925","47.377305","527",
"2417","8.552925","47.377305","527",
"2418","8.552925","47.377305","527",
"2419","8.552925","47.377305","527",
"2420","8.552925","47.377305","527",
"2421","8.552925","47.377305","527",
"2422","8.552925","47.377305","527",
"2423","8.552925","47.377305","527",
"2424","8.552925","47.377305","527",
"2425","8.552925","47.377305","527",
"2426","8.552925","47.377305","527",
"2427","8.552925","47.377305","527",
"2428","8.552925","47.377305","527",
"2429","8.552925","47.377305","527",
"2430","8.552925","47.377305","527",
"2431","8.552925","47.377305","527",
"2432","8.552925","47.377305","527",
"2433","8.552925","47.377305","527",
"2434","8.552925","47.377305","527",
"2435","8.552925","47.377305","527",
"2436","8.552925","47.377305","527",
"2437","8.552925","47.377305","527",
"2438","8.552925","47.377305","527",
"2439","8.552925","47.377305","527",
"2440","8.552925","47.377305","527",
"2441","8.552925","47.377305","527",
"2442","8.552925","47.377305","527",
"2443","8.552925","47.377305","527",
"2444","8.552925","47.377305","527",
"2445","8.552925","47.377305","527",
"2446","8.552925","47.377305","527",
"2447","8.552925","47.377305","527",
"2448","8.552925","47.377305","527",
"2449","8.552925","47.377305","527",
"2450","8.552925","47.377305","527",
"2451","8.552925","47.377305","527",
"2452","8.552925","47.377305","527",
"2453","8.552925","47.377305","527",
"2454","8.552925","47.377305","527",
"2455","8.552925","47.377305","527",
"2456","8.552925","47.377305","527",
"2457","8.552925","47.377305","527",
"2458","8.552925","47.377305","527",
"2459","8.552925","47.377305","527",
"2460","8.552925","47.377305","527",
"2461","8.552925","47.377305","527",
"2462","8.552925","47.377305","527",
"2463","8.552925","47.377305","527",
"2464","8.552925","47.377305","527",
"2465","8.552925","47.377305","527",
"2466","8.552925","47.377305","527",
"2467","8.552925","47.377305","527",
"2468","8.552925","47.377305","527",
"2469","8.552925","47.377305","527",
"2470","8.552925","47.377305","527",
"2471","8.552925","47.377305","527",
"2472","8.552925","47.377305","527",
"2473","8.552925","47.377305","527",
"2474","8.552925","47.377305","527",
"2475","8.552925","47.377305","527",
"2476","8.552925","47.377305","527",
"2477","8.552925","47.377305","527",
"2478","8.552925","47.377305","527",
"2479","8.552925","47.377305","527",
"2480","8.552925","47.377305","527",
"2481","8.552925","47.377305","527",
"2482","8.552925","47.377305","527",
"2483","8.552925","47.377305","527",
"2484","8.552925","47.377305","527",
"2485","8.552925","47.377305","527",
"2486","8.552925","47.377305","527",
"2487","8.552925","47.377305","527",
"2488","8.552925","47.377305","527",
"2489","8.552925","47.377305","527",
"2490","8.552925","47.377305","527",
"2491","8.552925","47.377305","527",
"2492","8.552925","47.377305","527",
"2493","8.552925","47.377305","527",
"2494","8.552925","47.377305","527",
"2495","8.552925","47.377305","527",
"2496","8.552925","47.377305","527",
"2497","8.552925","47.377305","527",
"2498","8.552925","47.377305","527",
"2499","8.552925","47.377305","527",
"2500","8.552925","47.377305","527",
"2501","8.552925","47.377305","527",
"2502","8.552925","47.377305","527",
"2503","8.552925","47.377305","527",
"2504","8.552925","47.377305","527",
"2505","8.552925","47.377305","527",
"2506","8.552925","47.377305","527",
"2507","8.552925","47.377305","527",
"2508","8.552925","47.377305","527",
"2509","8.552925","47.377305","527",
"2510","8.552925","47.377305","527",
"2511","8.552925","47.377305","527",
"2512","8.552925","47.377305","527",
"2513","8.552925","47.377305","527",
"2514","8.552925","47.377305","527",
"2515","8.552925","47.377305","527",
"2516","8.552925","47.377305","527",
"2517","8.552925","47.377305","527",
"2518","8.552925","47.377305","527",
"2519","8.552925","47.377305","527",
"2520","8.552925","47.377305","527",
"2521","8.552925","47.377305","527",
"2522","8.552925","47.377305","527",
"2523","8.552925","47.377305","527",
"2524","8.552925","47.377305","527",
"2525","8.552925","47.377305","527",
"2526","8.552925","47.377305","527",
"2527","8.552925","47.377305","527",
"2528","8.552925","47.377305","527",
"2529","8.552925","47.377305","527",
"2530","8.552925","47.377305","527",
"2531","8.552925","47.377305","527",
"2532","8.552925","47.377305","527",
"2533","8.552925","47.377305","527",
"2534","8.552925","47.377305","527",
"2535","8.552925","47.377305","527",
"2536","8.552925","47.377305","527",
"2537","8.552925","47.377305","527",
"2538","8.552925","47.377305","527",
"2539","8.552925","47.377305","527",
"2540","8.552925","47.377305","527",
"2541","8.552925","47.377305","527",
"2542","8.552925","47.377305","527",
"2543","8.552925","47.377305","527",
"2544","8.552925","47.377305","527",
"2545","8.552925","47.377305","527",
"2546","8.552925","47.377305","527",
"2547","8.552925","47.377305","527",
"2548","8.552925","47.377305","527",
"2549","8.552925","47.377305","527",
"2550","8.552925","47.377305","527",
"2551","8.552925","47.377305","527",
"2552","8.552925","47.377305","527",
"2553","8.552925","47.377305","527",
"2554","8.552925","47.377305","527",
"2555","8.552925","47.377305","527",
"2556","8.552925","47.377305","527",
"2557","8.552925","47.377305","527",
"2558","8.552925","47.377305","527",
"2559","8.552925","47.377305","527",
"2560","8.552925","47.377305","527",
"2561","8.552925","47.377305","527",
"2562","8.552925","47.377305","527",
"2563","8.552925","47.377305","527",
"2564","8.552925","47.377305","527",
"2565","8.552925","47.377305","527",
"2566","8.552925","47.377305","527",
"2567","8.552925","47.377305","527",
"2568","8.552925","47.377305","527",
"2569","8.552925","47.377305","527",
"2570","8.552925","47.377305","527",
"2571","8.552925","47.377305","527",
"2572","8.552925","47.377305","527",
"2573","8.552925","47.377305","527",
"2574","8.552925","47.377305","527",
"2575","8.552925","47.377305","527",
"2576","8.552925","47.377305","527",
"2577","8.552925","47.377305","527",
"2578","8.552925","47.377305","527",
"2579","8.552925","47.377305","527",
"2580","8.552925","47.377305","527",
"2581","8.552925","47.377305","527",
"2582","8.552925","47.377305","527",
"2583","8.552925","47.377305","527",
"2584","8.552925","47.377305","527",
"2585","8.552925","47.377305","527",
"2586","8.552925","47.377305","527",
"2587","8.552925","47.377305","527",
"2588","8.552925","47.377305","527",
"2589","8.552925","47.377305","527",
"2590","8.552925","47.377305","527",
"2591","8.552925","47.377305","527",
"2592","8.552925","47.377305","527",
"2593","8.552925","47.377305","527",
"2594","8.552925","47.377305","527",
"2595","8.552925","47.377305","527",
"2596","8.552925","47.377305","527",
"2597","8.552925","47.377305","527",
"2598","8.552925","47.377305","527",
"2599","8.552925","47.377305","527",
"2600","8.552925","47.377305","527",
"2601","8.552925","47.377305","527",
"2602","8.552925","47.377305","527",
"2603","8.552925","47.377305","527",
"2604","8.552925","47.377305","527",
"2605","8.552925","47.377305","527",
"2606","8.552925","47.377305","527",
"2607","8.552925","47.377305","527",
"2608","8.552925","47.377305","527",
"2609","8.552925","47.377305","527",
"2610","8.552925","47.377305","527",
"2611","8.552925","47.377305","527",
"2612","8.552925","47.377305","527",
"2613","8.552925","47.377305","527",
"2614","8.552925","47.377305","527",
"2615","8.552925","47.377305","527",
"2616","8.552925","47.377305","527",
"2617","8.552925","47.377305","527",
"2618","8.552925","47.377305","527",
"2619","8.552925","47.377305","527",
"2620","8.552925","47.377305","527",
"2621","8.552925","47.377305","527",
"2622","8.552925","47.377305","527",
"2623","8.552925","47.377305","527",
"2624","8.552925","47.377305","527",
"2625","8.552925","47.377305","527",
"2626","8.552925","47.377305","527",
"2627","8.552925","47.377305","527",
"2628","8.552925","47.377305","527",
"2629","8.552925","47.377305","527",
"2630","8.552925","47.377305","527",
"2631","8.552925","47.377305","527",
"2632","8.552925","47.377305","527",
"2633","8.552925","47.377305","527",
"2634","8.552925","47.377305","527",
"2635","8.552925","47.377305","527",
"2636","8.552925","47.377305","527",
"2637","8.552925","47.377305","527",
"2638","8.552925","47.377305","527",
"2639","8.552925","47.377305","527",
"2640","8.552925","47.377305","527",
"2641","8.552925","47.377305","527",
"2642","8.552925","47.377305","527",
"2643","8.552925","47.377305","527",
"2644","8.552925","47.377305","527",
"2645","8.552925","47.377305","527",
"2646","8.552925","47.377305","527",
"2647","8.552925","47.377305","527",
"2648","8.552925","47.377305","527",
"2649","8.552925","47.377305","527",
"2650","8.552925","47.377305","527",
"2651","8.552925","47.377305","527",
"2652","8.552925","47.377305","527",
"2653","8.552925","47.377305","527",
"2654","8.552925","47.377305","527",
"2655","8.552925","47.377305","527",
"2656","8.552925","47.377305","527",
"2657","8.552925","47.377305","527",
"2658","8.552925","47.377305","527",
"2659","8.552925","47.377305","527",
"2660","8.552925","47.377305","527",
"2661","8.552925","47.377305","527",
"2662","8.552925","47.377305","527",
"2663","8.552925","47.377305","527",
"2664","8.552925","47.377305","527",
"2665","8.552925","47.377305","527",
"2666","8.552925","47.377305","527",
"2667","8.552925","47.377305","527",
"2668","8.552925","47.377305","527",
"2669","8.552925","47.377305","527",
"2670","8.552925","47.377305","527",
"2671","8.552925","47.377305","527",
"2672","8.552925","47.377305","527",
"2673","8.552925","47.377305","527",
"2674","8.552925","47.377305","527",
"2675","8.552925","47.377305","527",
"2676","8.552925","47.377305","527",
"2677","8.552925","47.377305","527",
"2678","8.552925","47.377305","527",
"2679","8.552925","47.377305","527",
"2680","8.552925","47.377305","527",
"2681","8.552925","47.377305","527",
"2682","8.552925","47.377305","527",
"2683","8.552925","47.377305","527",
"2684","8.552925","47.377305","527",
"2685","8.552925","47.377305","527",
"2686","8.552925","47.377305","527",
"2687","8.552925","47.377305","527",
"2688","8.552925","47.377305","527",
"2689","8.552925","47.377305","527",
"2690","8.552925","47.377305","527",
"2691","8.552925","47.377305","527",
"2692","8.552925","47.377305","527",
"2693","8.552925","47.377305","527",
"2694","8.552925","47.377305","527",
"2695","8.552925","47.377305","527",
"2696","8.552925","47.377305","527",
"2697","8.552925","47.377305","527",
"2698","8.552925","47.377305","527",
"2699","8.552925","47.377305","527",
"2700","8.552925","47.377305","527",
"2701","8.552925","47.377305","527",
"2702","8.552925","47.377305","527",
"2703","8.552925","47.377305","527",
"2704","8.552925","47.377305","527",
"2705","8.552925","47.377305","527",
"2706","8.552925","47.377305","527",
"2707","8.552925","47.377305","527",
"2708","8.552925","47.377305","527",
"2709","8.552925","47.377305","527",
"2710","8.552925","47.377305","527",
"2711","8.552925","47.377305","527",
"2712","8.552925","47.377305","527",
"2713","8.552925","47.377305","527",
"2714","8.552925","47.377305","527",
"2715","8.552925","47.377305","527",
"2716","8.552925","47.377305","527",
"2717","8.552925","47.377305","527",
"2718","8.552925","47.377305","527",
"2719","8.552925","47.377305","527",
"2720","8.552925","47.377305","527",
"2721","8.552925","47.377305","527",
"2722","8.552925","47.377305","527",
"2723","8.552925","47.377305","527",
"2724","8.552925","47.377305","527",
"2725","8.552925","47.377305","527",
"2726","8.552925","47.377305","527",
"2727","8.552925","47.377305","527",
"2728","8.552925","47.377305","527",
"2729","8.552925","47.377305","527",
"2730","8.552925","47.377305","527",
"2731","8.552925","47.377305","527",
"2732","8.552925","47.377305","527",
"2733","8.552925","47.377305","527",
"2734","8.552925","47.377305","527",
"2735","8.552925","47.377305","527",
"2736","8.552925","47.377305","527",
"2737","8.552925","47.377305","527",
"2738","8.552925","47.377305","527",
"2739","8.552925","47.377305","527",
"2740","8.552925","47.377305","527",
"2741","8.552925","47.377305","527",
"2742","8.552925","47.377305","527",
"2743","8.552925","47.377305","527",
"2744","8.552925","47.377305","527",
"2745","8.552925","47.377305","527",
"2746","8.552925","47.377305","527",
"2747","8.552925","47.377305","527",
"2748","8.552925","47.377305","527",
"2749","8.552925","47.377305","527",
"2750","8.552925","47.377305","527",
"2751","8.552925","47.377305","527",
"2752","8.552925","47.377305","527",
"2753","8.552925","47.377305","527",
"2754","8.552925","47.377305","527",
"2755","8.552925","47.377305","527",
"2756","8.552925","47.377305","527",
"2757","8.552925","47.377305","527",
"2758","8.552925","47.377305","527",
"2759","8.552925","47.377305","527",
"2760","8.552925","47.377305","527",
"2761","8.552925","47.377305","527",
"2762","8.552925","47.377305","527",
"2763","8.552925","47.377305","527",
"2764","8.552925","47.377305","527",
"2765","8.552925","47.377305","527",
"2766","8.552925","47.377305","527",
"2767","8.552925","47.377305","527",
"2768","8.552925","47.377305","527",
"2769","8.552925","47.377305","527",
"2770","8.552925","47.377305","527",
"2771","8.552925","47.377305","527",
"2772","8.552925","47.377305","527",
"2773","8.552925","47.377305","527",
"2774","8.552925","47.377305","527",
"2775","8.552925","47.377305","527",
"2776","8.552925","47.377305","527",
"2777","8.552925","47.377305","527",
"2778","8.552925","47.377305","527",
"2779","8.552925","47.377305","527",
"2780","8.552925","47.377305","527",
"2781","8.552925","47.377305","527",
"2782","8.552925","47.377305","527",
"2783","8.552925","47.377305","527",
"2784","8.552925","47.377305","527",
"2785","8.552925","47.377305","527",
"2786","8.552925","47.377305","527",
"2787","8.552925","47.377305","527",
"2788","8.552925","47.377305","527",
"2789","8.552925","47.377305","527",
"2790","8.552925","47.377305","527",
"2791","8.552925","47.377305","527",
"2792","8.552925","47.377305","527",
"2793","8.552925","47.377305","527",
"2794","8.552925","47.377305","527",
"2795","8.552925","47.377305","527",
"2796","8.552925","47.377305","527",
"2797","8.552925","47.377305","527",
"2798","8.552925","47.377305","527",
"2799","8.552925","47.377305","527",
"2800","8.552925","47.377305","527",
"2801","8.552925","47.377305","527",
"2802","8.552925","47.377305","527",
"2803","8.552925","47.377305","527",
"2804","8.552925","47.377305","527",
"2805","8.552925","47.377305","527",
"2806","8.552925","47.377305","527",
"2807","8.552925","47.377305","527",
"2808","8.552925","47.377305","527",
"2809","8.552925","47.377305","527",
"2810","8.552925","47.377305","527",
"2811","8.552925","47.377305","527",
"2812","8.552925","47.377305","527",
"2813","8.552925","47.377305","527",
"2814","8.552925","47.377305","527",
"2815","8.552925","47.377305","527",
"2816","8.552925","47.377305","527",
"2817","8.552925","47.377305","527",
"2818","8.552925","47.377305","527",
"2819","8.552925","47.377305","527",
"2820","8.552925","47.377305","527",
"2821","8.552925","47.377305","527",
"2822","8.552925","47.377305","527",
"2823","8.552925","47.377305","527",
"2824","8.552925","47.377305","527",
"2825","8.552925","47.377305","527",
"2826","8.552925","47.377305","527",
"2827","8.552925","47.377305","527",
"2828","8.552925","47.377305","527",
"2829","8.552925","47.377305","527",
"2830","8.552925","47.377305","527",
"2831","8.552925","47.377305","527",
"2832","8.552925","47.377305","527",
"2833","8.552925","47.377305","527",
"2834","8.552925","47.377305","527",
"2835","8.552925","47.377305","527",
"2836","8.552925","47.377305","527",
"2837","8.552925","47.377305","527",
"2838","8.552925","47.377305","527",
"2839","8.552925","47.377305","527",
"2840","8.552925","47.377305","527",
"2841","8.552925","47.377305","527",
"2842","8.552925","47.377305","527",
"2843","8.552925","47.377305","527",
"2844","8.552925","47.377305","527",
"2845","8.552925","47.377305","527",
"2846","8.552925","47.377305","527",
"2847","8.552925","47.377305","527",
"2848","8.552925","47.377305","527",
"2849","8.552925","47.377305","527",
"2850","8.552925","47.377305","527",
"2851","8.552925","47.377305","527",
"2852","8.552925","47.377305","527",
"2853","8.552925","47.377305","527",
"2854","8.552925","47.377305","527",
"2855","8.552925","47.377305","527",
"2856","8.552925","47.377305","527",
"2857","8.552925","47.377305","527",
"2858","8.552925","47.377305","527",
"2859","8.552925","47.377305","527",
"2860","8.552925","47.377305","527",
"2861","8.552925","47.377305","527",
"2862","8.552925","47.377305","527",
"2863","8.552925","47.377305","527",
"2864","8.552925","47.377305","527",
"2865","8.552925","47.377305","527",
"2866","8.552925","47.377305","527",
"2867","8.552925","47.377305","527",
"2868","8.552925","47.377305","527",
"2869","8.552925","47.377305","527",
"2870","8.552925","47.377305","527",
"2871","8.552925","47.377305","527",
"2872","8.552925","47.377305","527",
"2873","8.552925","47.377305","527",
"2874","8.552925","47.377305","527",
"2875","8.552925","47.377305","527",
"2876","8.552925","47.377305","527",
"2877","8.552925","47.377305","527",
"2878","8.552925","47.377305","527",
"2879","8.552925","47.377305","527",
"2880","8.552925","47.377305","527",
"2881","8.552925","47.377305","527",
"2882","8.552925","47.377305","527",
"2883","8.552925","47.377305","527",
"2884","8.552925","47.377305","527",
"2885","8.552925","47.377305","527",
"2886","8.552925","47.377305","527",
"2887","8.552925","47.377305","527",
"2888","8.552925","47.377305","527",
"2889","8.552925","47.377305","527",
"2890","8.552925","47.377305","527",
"2891","8.552925","47.377305","527",
"2892","8.552925","47.377305","527",
"2893","8.552925","47.377305","527",
"2894","8.552925","47.377305","527",
"2895","8.552925","47.377305","527",
"2896","8.552925","47.377305","527",
"2897","8.552925","47.377305","527",
"2898","8.552925","47.377305","527",
"2899","8.552925","47.377305","527",
"2900","8.552925","47.377305","527",
"2901","8.552925","47.377305","527",
"2902","8.552925","47.377305","527",
"2903","8.552925","47.377305","527",
"2904","8.552925","47.377305","527",
"2905","8.552925","47.377305","527",
"2906","8.552925","47.377305","527",
"2907","8.552925","47.377305","527",
"2908","8.552925","47.377305","527",
"2909","8.552925","47.377305","527",
"2910","8.552925","47.377305","527",
"2911","8.552925","47.377305","527",
"2912","8.552925","47.377305","527",
"2913","8.552925","47.377305","527",
"2914","8.552925","47.377305","527",
